,x,y
56,-27.129185048142162,52.38911938662045
57,-27.017116470843334,41.13527798101167
58,-26.98901885295342,4.938718579380307
59,-26.978102880902526,44.40583316297304
60,-26.675159704771005,46.194598567284885
61,-26.2285899308893,30.10236069928763
62,-26.21535724671756,11.48035534949036
63,-26.15453062192222,33.45108144398809
64,-25.875856784885116,53.018784334833946
65,-25.43278311028817,58.49813471714042
66,-25.430119758274742,59.749899457380195
67,-25.374500567182707,42.07687388616248
68,-25.25760192970445,54.72543437259563
69,-25.1230577229464,39.86621192656153
70,-25.06694723524818,38.55235990812913
71,-24.919426636044506,64.05364436978704
72,-24.912659952792055,78.88107545274326
73,-24.877806293978296,56.21216101519081
74,-24.851024558308396,75.06764375992702
75,-24.84347485384417,55.04936021279648
76,-24.79885724220047,55.5326923733611
77,-24.777313006454676,98.65242911789628
78,-24.723549884910028,37.381470891419895
79,-24.54896504346476,71.79748217943704
80,-24.51389487622839,95.02990921397526
81,-24.50736556840711,40.27941894126573
82,-24.41921493521413,54.23408703028459
83,-24.253391100711397,98.99913463266778
84,-24.03211192006559,31.192049942341615
85,-23.861214045678125,72.176712443416
86,-23.79649656798553,22.896611120894246
87,-23.772142987672808,78.74702746002785
88,-23.760996645131343,51.12227042582392
89,-23.710585016872756,34.542668193512895
90,-23.475175721769205,34.943398335692024
91,-23.368142572257796,58.719308832381735
92,-23.285017870615235,14.08163198873487
93,-23.22063150171894,63.4030346260602
94,-23.195728207843374,62.44390714815578
95,-23.142394252714297,21.933345354944016
96,-22.97645574174159,23.350067523913133
97,-22.904657254940446,38.254359768838384
98,-22.868748287225657,14.612060843858885
99,-22.85055392718087,61.16190013675181
100,-22.627577522893944,46.90150050945372
101,-22.516845967335414,78.61020655114143
102,-22.47980841713597,-8.051683100439341
103,-22.396102466890596,64.83902521079852
104,-22.300097635425175,28.714249674120612
105,-22.29966937139335,66.33423179784492
106,-22.21001660361712,26.08954864157579
107,-22.158721359902785,68.75829384358657
108,-22.05962714943341,40.85549040967262
109,-22.04770753303849,99.09470431151408
110,-21.599608706155095,65.47390693341933
111,-21.57403266297476,8.178950361364613
112,-21.4679346687293,36.12944624376992
113,-21.42257752967201,68.3942155732386
114,-21.400401858786523,75.60357971283504
115,-21.348456195038125,57.1320725683701
116,-21.296628702479765,50.1615117683826
117,-21.161513661091277,91.3357072556058
118,-21.136213822774934,61.104530189393564
119,-21.035455897593224,39.32819055510858
120,-20.91560635555156,9.977691758991888
121,-20.69618556114642,54.38101384956471
122,-20.67434481792408,-2.6130509691941057
123,-20.588117908225087,65.17368717096998
124,-20.523138395737476,97.39842396697179
125,-20.402829956595028,37.207290923533186
126,-20.38172379969747,63.000747385882185
127,-20.202979230965624,38.28644332927412
128,-20.193675646438678,45.79441312668113
129,-20.16467797477503,47.10314959220965
130,-20.029749811748545,69.92460389253147
131,-19.962255442213134,-30.164146386078187
132,-19.927610152996635,-4.651352134175859
133,-19.90210607566003,61.2774870788908
134,-19.868868142700506,48.99650036699032
135,-19.799203301119505,42.242382727703294
136,-19.77181862417379,84.4717261640836
137,-19.76934858624358,59.330292032680255
138,-19.730102475039132,51.5314760627657
139,-19.72782005594405,38.7193392905234
140,-19.715033155354106,79.80109689784277
141,-19.658311632524033,53.9733411168258
142,-19.503949797353087,43.30266073454999
143,-19.401199956039576,83.26105257522079
144,-19.388363472392626,46.948412139122354
145,-19.30732808861137,88.33815124111476
146,-19.25671930192938,53.72975568511939
147,-19.17913137576693,18.763110120842452
148,-19.10473841864409,94.47842663695359
149,-18.998695489183433,46.97418298789565
150,-18.99104514818717,93.45604483321932
151,-18.95172938526001,19.23829389115731
152,-18.91399530704932,64.64793200884988
153,-18.86403071468274,56.54212584555246
154,-18.854553073392452,38.00562952830716
155,-18.6913082539715,40.540302337263284
156,-18.651542084485882,42.20088004239956
157,-18.641720835801664,77.79151271729852
158,-18.602477082551744,39.47863941272347
159,-18.570018829476197,100.92150042830309
160,-18.50877954733005,67.98847511174323
161,-18.458398287017786,26.965308549633537
162,-18.409983783881344,61.1139077121115
163,-18.365321510696702,54.93156919458452
164,-18.290646156079163,70.86971042746909
165,-18.176996101646537,44.93254127087521
166,-18.16792638947298,62.66200320261347
167,-18.04622487752205,74.96092825622323
168,-18.040953934172535,58.77188695397015
169,-18.021568891486126,56.15560977111611
170,-17.919456763298072,9.48601296305634
171,-17.89207095904915,57.47540405916703
172,-17.87901079770046,34.85777931515723
173,-17.86939188966744,47.38264959870152
174,-17.858283096079603,89.15649350945263
175,-17.815108308148055,109.01946409738207
176,-17.803173066098225,40.75913181480646
177,-17.799978114446517,52.11793464966852
178,-17.759390283279558,43.810456704499515
179,-17.700714774793255,31.109372517740542
180,-17.543931083573312,105.07157714826172
181,-17.501366685756807,85.98806669442683
182,-17.490144316917267,62.6676933281698
183,-17.44643470151817,89.48090761198911
184,-17.397698242453743,32.22818862083237
185,-17.38532170190487,49.42692066020446
186,-17.0978852619167,31.19113208785901
187,-17.070672425695875,84.20836323771891
188,-17.04445499086792,38.66971139369295
189,-17.013876224953734,38.77719016896485
190,-17.010757231536104,44.833292813669686
191,-16.910656236163334,29.005066726302555
192,-16.877729185260037,75.75817159140138
193,-16.870922872415534,-10.443458818085546
194,-16.8555290778274,64.36810515833805
195,-16.759425174627424,58.58260887949394
196,-16.74698070041022,39.69612907223652
197,-16.72004880078329,11.98529645603881
198,-16.599716222441202,92.66575373366224
199,-16.564004858721347,49.288183715716166
200,-16.549754093869225,60.03119869654024
201,-16.463663780108405,10.488414424355433
202,-16.388659028124337,58.61869444131383
203,-16.359016086517514,44.14175139863758
204,-16.3328769004748,28.397228363614563
205,-16.222938668462888,59.89471709280478
206,-16.19700270746135,34.234830332282954
207,-16.16655384556188,42.71136401774142
208,-16.099072330600706,61.339867073824564
209,-16.034664382429042,55.58681676440398
210,-15.991259538651121,57.54495917762702
211,-15.981436561650568,47.64429365543071
212,-15.960563162739362,36.927537053478815
213,-15.763172438261392,38.51315719278547
214,-15.717813907890019,82.12454435045223
215,-15.6731114713578,32.518173694516165
216,-15.52101683741121,55.29833430222221
217,-15.486786053508823,119.94420268610764
218,-15.466971108624719,71.80039805406109
219,-15.464038615568683,34.17863612094515
220,-15.400640224104407,-6.127034893108011
221,-15.397428969455731,23.705541588350858
222,-15.388962773632713,38.71591913845995
223,-15.344429683751486,7.105283706899087
224,-15.31129807555601,56.09009123241011
225,-15.308275819483882,71.138432197322
226,-15.254418059618686,52.474586036169484
227,-15.214361868732098,106.0422674125175
228,-15.168185433218923,29.922506941267567
229,-15.155743587084402,35.153474218865306
230,-15.153210380156665,92.67842189820537
231,-15.133980626062055,59.735506279004724
232,-15.094553674758956,33.542600959376884
233,-15.087275938098514,51.58926285979987
234,-15.083862468621518,44.27133540074745
235,-15.02046361926459,67.46350414272621
236,-14.988610188150787,61.02445847766168
237,-14.962746407410037,29.10104435679911
238,-14.945090508419497,34.109253426175684
239,-14.863877881398366,54.70426816166401
240,-14.858509155454314,56.04764284408354
241,-14.812902106392215,20.302214358690275
242,-14.776286648484344,56.47620127174406
243,-14.704030553518137,30.90473645753477
244,-14.625792991571217,38.27693232920977
245,-14.58695704676822,50.59639400641623
246,-14.574066549228462,67.16605984103639
247,-14.570634999097948,98.38501423528285
248,-14.531236999664301,42.55166277644519
249,-14.509931511843519,2.4651843139640874
250,-14.471169297687979,84.16523407002262
251,-14.46552137844047,41.49754587814552
252,-14.455225503486602,25.69534675750407
253,-14.410033218127666,29.097554625234494
254,-14.339350521342936,37.945369191104504
255,-14.263883905460517,35.849524103265885
256,-14.221828091171233,22.77075892812139
257,-14.138887293730079,29.78265228338803
258,-14.116329606302358,50.32010301866874
259,-14.007478067091824,23.66426555185902
260,-14.001486639247574,12.554384123325065
261,-13.989453233616523,40.68054230485548
262,-13.987769582483068,49.2305670718148
263,-13.90960893758524,0.8424297530655522
264,-13.90760362061799,59.05481683189901
265,-13.86240850214633,0.006090371317043264
266,-13.859900438616855,39.06960381821886
267,-13.847942453165949,36.65216631310534
268,-13.587104973122521,42.666853000677925
269,-13.515865309895005,60.70848487618469
270,-13.5110814498006,42.25644520122756
271,-13.409791953929698,43.661568426716535
272,-13.406675616930976,47.628779706441435
273,-13.362641445966105,72.68436260250283
274,-13.277707314934759,90.79537221380684
275,-13.206172763271255,74.85048968062327
276,-13.159621199649727,5.702228004108726
277,-13.005053330566128,79.43458256936341
278,-12.945346715588911,8.123866676661386
279,-12.917547202423627,38.606173493166885
280,-12.911032031218205,9.16082366702976
281,-12.876891531411935,51.982077688155954
282,-12.784234556720953,25.92981847162035
283,-12.75235763525233,53.691404412690346
284,-12.73457873251531,67.99481405161339
285,-12.721661800103668,41.36341386416778
286,-12.649913987409242,44.60137332130893
287,-12.648854556383803,60.747508138842534
288,-12.647458447057744,59.42978759259329
289,-12.597893027645924,46.53206037781765
290,-12.579407826655206,49.50267451118036
291,-12.55878931621811,77.49283610654797
292,-12.558353552353118,73.00534439606253
293,-12.548397471514036,43.41347978516581
294,-12.53641906968246,7.976047861477056
295,-12.533905191267245,39.64410940612781
296,-12.480001601589166,-0.842655154430993
297,-12.424880909868548,44.615981972057796
298,-12.419304543742406,44.40691274808763
299,-12.412612294715096,81.80077603293563
300,-12.388273334811238,-7.4994420207187815
301,-12.383532335010415,42.42541186797297
302,-12.38247077289951,24.181213167704925
303,-12.37542575735717,63.048258053427205
304,-12.374504882875584,9.75361533706819
305,-12.30462997246724,-1.603283944541758
306,-12.29304542547061,20.490411125972447
307,-12.292765587108235,63.66321739485761
308,-12.2652042705759,104.08784795043644
309,-12.202055515058674,44.35240193122408
310,-12.183153890529809,47.34606791081242
311,-12.13615791205801,32.88716698035563
312,-12.079088475810273,72.25494842166027
313,-12.041635932120961,72.12013412276961
314,-11.957028862708327,8.881091646982128
315,-11.950522800582227,101.63562080137751
316,-11.938853402668023,35.06338443810853
317,-11.936952055965719,19.948832570625864
318,-11.897451060835174,89.35458648450407
319,-11.839815723787453,21.53291219341682
320,-11.758616603017366,41.59959808016457
321,-11.752300662196966,89.42110644998577
322,-11.683826580613932,70.001720564767
323,-11.67205924246096,32.63203396833897
324,-11.670020245554781,23.151004063234232
325,-11.616482701664445,54.48826173338181
326,-11.608389322202392,54.031880341092545
327,-11.575899747580301,30.568978781035238
328,-11.566164129950309,71.99198992722738
329,-11.544550044649718,58.58946636480555
330,-11.536914484360928,29.962986329954084
331,-11.524004929515073,68.59403710721753
332,-11.517173549144424,70.95434226594188
333,-11.494894411106173,42.52203956888569
334,-11.465246236769012,71.96001108474607
335,-11.448615197217705,21.948094190045975
336,-11.43596214309477,69.1742892372976
337,-11.390371247317141,78.49173669595721
338,-11.382561215606316,61.69140048309538
339,-11.375788403705215,64.75482757520795
340,-11.248937686317483,41.762227811538075
341,-11.211635822065283,77.1554697689373
342,-11.198203270764928,40.24531872006181
343,-11.171224530391058,58.55081478001724
344,-11.164091349364838,104.20737580931075
345,-11.133107927028497,19.4525361971287
346,-11.11886590642164,56.73920564889392
347,-11.092840593517614,40.06908646878397
348,-11.07984952026311,23.031693276113245
349,-11.055689484207612,101.62559421264697
350,-11.055676111834266,48.53354399618841
351,-11.005050473516086,40.30185175653105
352,-10.990047406682535,28.491999906179633
353,-10.988732712238743,83.25104514807657
354,-10.975362330974377,79.97424814966651
355,-10.944425581834416,37.38594209020356
356,-10.91109482663937,11.498594852057131
357,-10.911092834307944,31.190315611268225
358,-10.894373675934787,37.20061300933849
359,-10.884733996296639,60.69734801178012
360,-10.883316845747068,54.35182822168897
361,-10.878864590339091,39.52758284686727
362,-10.852633879324017,71.15754467579836
363,-10.847981976703046,33.33767252090882
364,-10.788703660465572,7.196193559088002
365,-10.773259733503352,76.01283102775523
366,-10.6921079568885,32.42373719701649
367,-10.603439293255988,9.258345883141509
368,-10.587359755447054,79.871642034558
369,-10.557284230809941,35.639363523094886
370,-10.545169353764848,93.97756954134718
371,-10.45878408972488,44.42768154098594
372,-10.443042446625597,35.04914663128136
373,-10.39213212834045,33.20046184335037
374,-10.380490344367729,103.07440745700443
375,-10.37136437642043,56.771310135896954
376,-10.366950598202763,52.19296912156648
377,-10.35092193059026,45.969087936260436
378,-10.344767155265245,41.80238070596706
379,-10.253224674704263,83.6347249459385
380,-10.241529301848374,63.20360450032013
381,-10.221717825480347,73.43382162574633
382,-10.21469955432763,66.2657348239184
383,-10.205681309342381,73.65899141221927
384,-10.194471736288826,68.95245215751866
385,-10.158814490049863,66.8968133361818
386,-10.141420451776398,103.06579349382831
387,-10.141148831766536,92.91999746189919
388,-10.1033787531331,45.099836759446774
389,-10.077115679593462,96.13603797710344
390,-10.071700440120026,60.024720225350784
391,-10.067768441961157,-16.846116010185824
392,-10.0543730129205,27.294646114356212
393,-10.052143990183623,24.168878490961056
394,-10.013027954177822,36.63479456155841
395,-9.990333807526262,27.330736443741177
396,-9.977246581925058,46.82877766158133
397,-9.975731168490732,31.933149983238458
398,-9.95234128426484,60.32673412005309
399,-9.900650612522142,19.41196995795712
400,-9.8479873753314,41.75992614684968
401,-9.846827320188602,37.44656406957217
402,-9.82538882328845,67.26547440540489
403,-9.821440118353578,47.10501736190104
404,-9.818460926366804,83.64707676942993
405,-9.724432882132717,108.80231386457649
406,-9.660991366647501,55.583165919853094
407,-9.628317411123753,44.25702521861763
408,-9.612392960351201,55.83186130479105
409,-9.603826415192351,44.0207628202214
410,-9.568063194009426,42.20073987893033
411,-9.508282212756903,56.58684036487801
412,-9.496448565316328,13.595007112753962
413,-9.471343470186525,10.427230918928693
414,-9.47117396001412,46.47202345321462
415,-9.415217182962309,38.82556931441971
416,-9.36426540652603,98.36391861245819
417,-9.323845938782505,73.2508931328866
418,-9.315409714303428,62.19569910890121
419,-9.261868104225591,38.82203200142553
420,-9.25659881795844,52.9545613026307
421,-9.166067087153642,62.40411176554534
422,-9.153464203519427,36.806643411317914
423,-9.146457888983562,63.25611923324303
424,-9.139576495790415,86.30225406842902
425,-9.114046677108568,75.09972930715915
426,-9.0915469191158,80.9931284425736
427,-9.08576168265035,64.46647726560641
428,-9.065997162437625,9.814023880610023
429,-9.046198853983967,64.14928209803573
430,-9.010306348764907,83.99237973429615
431,-8.994500343317824,49.98181680697332
432,-8.92527345791477,52.98637817239378
433,-8.906353488589367,46.54623332044555
434,-8.872214988550198,90.36381452031159
435,-8.869421869361126,49.54455122920933
436,-8.854545621777902,55.86567879608442
437,-8.834681354856187,12.904259034064722
438,-8.801296590890331,42.934465378156695
439,-8.79213273330037,82.13884486868758
440,-8.776779544338119,29.758195236949444
441,-8.756316485625902,79.81328778859074
442,-8.749493483400059,67.04510797965816
443,-8.716688739637405,57.046947770757555
444,-8.701808744984078,60.26019112382029
445,-8.641525495262727,45.06080145017799
446,-8.602732113052092,62.718277243641644
447,-8.570043864058228,66.29134013080086
448,-8.569847306297852,37.64045218075589
449,-8.568913288092716,61.90687886802076
450,-8.559573467168889,57.00241046980458
451,-8.531956859161518,20.373574891265818
452,-8.523690107146223,67.56398150852993
453,-8.5131436341117,48.84083836705301
454,-8.489442589921381,40.172506866644945
455,-8.464683282189448,78.97134698904149
456,-8.43785747953443,67.84659535131382
457,-8.427801614621607,33.67266248515425
458,-8.416960829510977,68.65321910527388
459,-8.412866661414121,33.4734018674271
460,-8.394010594765845,52.02340525055069
461,-8.35003062800488,-26.39535758537893
462,-8.34686824249468,51.853463543136996
463,-8.342092138202773,28.94178676715707
464,-8.301884017517459,20.025593932617593
465,-8.294459873057832,38.41563981977513
466,-8.284923697246214,47.20193500377472
467,-8.278362513836413,60.7766307333482
468,-8.259060592446808,25.456383531055256
469,-8.176525183598315,31.793562126130436
470,-8.17363636240659,41.65268907944722
471,-8.1682776307318,50.53349958059506
472,-8.145655095147795,50.25146945406927
473,-8.13173408497343,60.80825867857257
474,-8.12355030208083,19.15556786878554
475,-8.074837649867462,55.58676106709957
476,-8.028307308155945,48.52241003571016
477,-8.0052455245456,18.39939641752429
478,-7.992400618143236,48.966092292745344
479,-7.974717383083821,20.27847183272562
480,-7.922774118973116,40.689403791012204
481,-7.908717739102876,39.50716108028192
482,-7.895394397985569,28.484079083826312
483,-7.888242487210462,76.67556616008233
484,-7.878173043492673,30.600285042819145
485,-7.874281895445243,80.95856703207623
486,-7.8548852635661675,27.526783413129742
487,-7.853016094708963,55.34743029176679
488,-7.84718236197439,69.41078813764244
489,-7.839011224115055,45.388340092642466
490,-7.8301197843006065,46.155215424919895
491,-7.824065572701379,37.78362836081247
492,-7.79012512342895,58.75361279052624
493,-7.777855922342447,57.27471251953171
494,-7.747912852799132,34.13980346749233
495,-7.7116245437911815,47.44697348433548
496,-7.698568910372252,75.01318075431902
497,-7.663524998270468,29.210413681101098
498,-7.628520877108066,79.92070782867799
499,-7.604047204945573,68.16268546326752
500,-7.575889765296914,63.660949576862194
501,-7.569093685208728,36.350724873473084
502,-7.564256971780296,19.572870716167778
503,-7.534969240624676,52.168865368759576
504,-7.48797517680223,36.50202916551201
505,-7.482752323536467,22.649342533696533
506,-7.475234127028088,65.0250661448921
507,-7.471854017632097,56.97829926300639
508,-7.45463974899733,88.84528240743518
509,-7.437660822746992,67.61928232672528
510,-7.417430848795014,54.61249268726057
511,-7.407926914167476,36.20022897637063
512,-7.373942738604413,76.09154163764045
513,-7.322226468415515,69.82926828836473
514,-7.2773804757615395,59.49110040034594
515,-7.262011770598633,56.61210072959273
516,-7.229903266696816,21.045568351474923
517,-7.200952521794193,70.41599838775774
518,-7.186601246867696,58.76055251151965
519,-7.167372160246032,63.21089717229194
520,-7.1535770486920285,24.486826294723326
521,-7.152413794439603,69.53184022982003
522,-7.151062389180986,-23.08594828705303
523,-7.138423773847556,-25.433121473470976
524,-7.137581916409552,34.18631120004537
525,-7.137370190419269,27.792485354197755
526,-7.109170209716595,39.457429834303504
527,-7.107372039198822,59.52859953765293
528,-7.099992061764617,59.92826851668971
529,-7.089498854267838,54.12634156692848
530,-7.08262929512307,70.8911525806504
531,-7.076430688081594,59.10592600235978
532,-7.04681138732505,59.51755342709744
533,-7.040213445900591,59.81109562833759
534,-7.013976620837056,55.416518553493916
535,-7.010173083824277,91.80163755768845
536,-6.992911799068466,39.81754967408585
537,-6.947430706768387,-6.186125434872324
538,-6.946017898327874,34.90546500512629
539,-6.937395292533608,70.279312908978
540,-6.937059529721182,-6.875244169734096
541,-6.926879392850438,76.09589075862675
542,-6.905428569524865,44.65077755214439
543,-6.868746016312031,61.64997464364738
544,-6.825628481555093,86.79509863721677
545,-6.825186832242892,-18.025679968057275
546,-6.759855506846243,54.39250179018616
547,-6.7474591176776,80.21152585411198
548,-6.688441922692789,30.477681302091632
549,-6.679350202426072,37.71181318607683
550,-6.659768546418334,62.601750895378
551,-6.635759559212794,34.31771102795454
552,-6.618287488198902,19.81847793410378
553,-6.612824780052243,45.634851209625594
554,-6.599525763304705,68.23079613293896
555,-6.598940035785283,17.894833204190448
556,-6.596046787276279,26.506040020993755
557,-6.585899413541284,11.473002379345779
558,-6.55236531975747,48.04144243492013
559,-6.5276663504368315,67.51863350142754
560,-6.512556739209849,72.55187261725303
561,-6.419149739233234,16.681587407556755
562,-6.414329949763761,48.1862179421543
563,-6.4025998937444015,65.52175295202544
564,-6.381038170973895,32.57891815134939
565,-6.364998038711931,53.19128122881883
566,-6.364042158072394,11.974811439071814
567,-6.362170916951101,44.42776031406109
568,-6.357873474231667,33.06895803700252
569,-6.349819933791409,28.514406938058233
570,-6.348201365837205,54.679023864366705
571,-6.333218735777294,63.22431827601593
572,-6.311893365075235,61.73223708777238
573,-6.293181868182131,43.10373414350214
574,-6.27901382962294,60.62258973821785
575,-6.2679015865362615,45.682287166939226
576,-6.2620420232524125,58.173868028928965
577,-6.232105334805404,27.845875488923824
578,-6.216659644272504,57.61368724796956
579,-6.171278848051486,41.784877943825265
580,-6.1673554377675615,69.21369785474371
581,-6.155573971268282,40.639610042197276
582,-6.147639798097757,56.98675252711959
583,-6.142042686006278,48.0515092395499
584,-6.114353085911347,67.95184467716251
585,-6.093241233454641,58.68349080358503
586,-6.086260975473088,63.26114080334631
587,-6.071066533652484,19.183558532651617
588,-6.068068042494154,37.791166436528954
589,-6.06767106418625,20.00689623870834
590,-6.030719469368449,85.98390532812073
591,-6.0179679951678935,30.53187801052384
592,-6.017442605524501,59.980907775764805
593,-6.007991601206896,62.22523507998119
594,-6.006263026572178,34.722428168937796
595,-6.003303571600362,40.59485758544491
596,-5.996778489796682,36.18609727681081
597,-5.994845059053887,56.32385226946784
598,-5.983625617719653,52.97643422577086
599,-5.940243017619373,45.4247431191459
600,-5.925753991461221,81.74479450447126
601,-5.915189021436518,79.36830791284375
602,-5.8958967046472,10.081574164287382
603,-5.890364532193047,51.50296295924756
604,-5.84858981293678,39.22115740220063
605,-5.818722599315052,39.706077268948114
606,-5.794832776636802,93.43421392017221
607,-5.781806423235558,24.262261411157144
608,-5.7768342294120885,35.616506955583155
609,-5.775459991090628,100.35967772782465
610,-5.749840820305373,33.67100967279171
611,-5.736572083480809,18.878037598000013
612,-5.727598654966073,46.61248457519596
613,-5.6934826019151785,30.409475439634946
614,-5.676072330630923,78.85687680425607
615,-5.663136104831224,81.15701159031673
616,-5.661656036505569,14.495209314423882
617,-5.655728208224822,62.49947207543893
618,-5.655494840595267,35.280994432835655
619,-5.642629797270551,79.90886170669805
620,-5.625045067388136,45.021988918785894
621,-5.616844127594547,52.18026628448295
622,-5.615988665866709,37.69802965971396
623,-5.614505693192754,86.91712796142278
624,-5.583424731189545,45.82566058079512
625,-5.578805609861746,55.37111515415627
626,-5.545525291296549,43.43533682607231
627,-5.535280867568524,44.561757585346
628,-5.534677686274456,76.94989365797944
629,-5.532179022930684,17.21790302597659
630,-5.51876941542551,36.29615531882136
631,-5.517162760731075,-5.748715344669279
632,-5.5002648795276485,65.84496207374264
633,-5.498626621456303,28.051204537151413
634,-5.487627493427205,44.76739566652346
635,-5.4717889515284455,66.80478882489345
636,-5.470549435261674,115.03283527787767
637,-5.465839335734813,15.650168053641764
638,-5.448711489483685,50.3421543121087
639,-5.445921340047377,71.14312291806732
640,-5.430785924611968,25.394117819620917
641,-5.4131155739697405,81.95428898462987
642,-5.3890910466856425,14.010883862364274
643,-5.370846276967022,29.71472825580245
644,-5.3699736206733775,34.866197494209956
645,-5.365531402953053,33.317292930766115
646,-5.363302193091876,31.902333264135887
647,-5.357399833725971,62.60681064208291
648,-5.357086467727868,31.089614399723345
649,-5.352524120436833,33.210132438955355
650,-5.335887437073438,61.48330448182537
651,-5.306190000116253,61.43420177696113
652,-5.303183757816477,86.76614721512806
653,-5.300234184204875,30.763656655080243
654,-5.297920067431548,58.926455045464046
655,-5.28628839441275,61.920057911983214
656,-5.276733532886816,20.79357580699745
657,-5.265798066500295,87.23413799877525
658,-5.252739351454871,33.55312140199912
659,-5.247311028489932,36.11769122061297
660,-5.224045678745384,76.65768165122518
661,-5.190049999320237,71.86338392561142
662,-5.182230800980868,39.74272420950247
663,-5.181289191919312,55.55278110706534
664,-5.1800928262280905,4.786276681401709
665,-5.175846387632873,53.59526589124458
666,-5.148120500778383,46.530113190175015
667,-5.120453951779538,33.57341805041577
668,-5.107696531362784,38.86033855975935
669,-5.090741458144123,83.0164241601108
670,-5.083820074915103,74.738961059207
671,-5.079148417045431,57.24523731511491
672,-5.073178532210946,40.89632468344084
673,-5.057459179657833,25.04988234563789
674,-5.054594924429125,71.37099146446744
675,-5.0545625003784025,72.16041760181992
676,-5.0518541872879865,72.68600714136988
677,-5.04968510900509,3.222396286513998
678,-5.020972920395536,88.57995616980179
679,-5.008938068076809,57.75606351088648
680,-4.984946810539192,47.24458660928644
681,-4.9805517187885044,36.02202323208844
682,-4.96314397647231,38.91697068684013
683,-4.962925859043608,27.3660492312247
684,-4.95927460352744,70.51190209842171
685,-4.943286340382102,-11.923481771813314
686,-4.924092162415526,64.5607393915475
687,-4.919920176096127,10.399765207268032
688,-4.905025916780467,91.29758761297572
689,-4.900975219104986,77.44763046288024
690,-4.88004675956828,27.993632586119585
691,-4.786743790166717,88.92649858394856
692,-4.764236400580458,81.62445493362182
693,-4.762640851299636,85.87060966969995
694,-4.761477147091632,86.68813199469366
695,-4.759418579900867,13.996731435224547
696,-4.7577558527080654,32.1154465148865
697,-4.753459254354929,71.4474695185811
698,-4.742686551962031,53.45467461106277
699,-4.727828542955891,7.964975288423624
700,-4.699465869654404,76.40352405020863
701,-4.692221255055863,30.49225016577096
702,-4.6910303758628515,54.66606258469954
703,-4.68056444705708,51.466220468021874
704,-4.679875618528008,17.73982847509756
705,-4.678725373354162,70.36894766333799
706,-4.678577410866048,33.66272625481454
707,-4.675965835002714,35.902670124464066
708,-4.669359408958215,84.1453896671155
709,-4.653257089170481,56.41712556925666
710,-4.618657096688885,33.78509656213898
711,-4.602103453871841,77.15717267628646
712,-4.592447865837968,50.43897592265097
713,-4.579354715702358,50.187422893348995
714,-4.573311599275989,67.4267722682451
715,-4.561857181827435,31.37460795298299
716,-4.548628542052846,75.44946728185008
717,-4.542873169194358,44.42735341778807
718,-4.497559610630184,74.1335824606877
719,-4.4683213421173775,73.95899446237064
720,-4.4465397045276305,65.0847884045221
721,-4.439521602805144,35.45584952956089
722,-4.436195667989949,5.820436327228343
723,-4.431189618367966,73.3679621550913
724,-4.430142911595695,40.25437044400401
725,-4.3996789784573025,38.966248598611855
726,-4.393193404528496,52.68585689628343
727,-4.360618033684446,39.07494837183318
728,-4.347430014666422,58.604263804179446
729,-4.345122588196524,31.4997895213081
730,-4.343455817549469,60.525670126641124
731,-4.334940927382505,110.84279294696628
732,-4.309694132446914,61.734472211243606
733,-4.29292862011004,109.23731387877926
